DF_UID,roof_tilt,roof_aspect,roof_area,roof_x,roof_y,SIS,SISDIR,DHI,horizon_S,horizon_SSW,horizon_SWW,horizon_W,horizon_NWW,horizon_SSE,horizon_SEE,horizon_E,horizon_NEE,tilted_radiation
7409356,46,-162.0,17.324628551557947,560868.75,139371.09375,1240.476624654245,728.9199844192349,511.48928295524087,12.781163629144453,10.3826742172241,4.1964772939682,12.2262284755707,6.63427191972733,24.0707950592041,29.6005258560181,26.786883354187,19.775084495544398,539
5947827,17,-86.0,174.9253023377847,581793.125,202306.6875,1279.222595566362,737.6992394087348,541.4932516009344,3.7545090549521953,8.539591747191219,15.0577480382389,13.7202359530661,14.699582544962599,0.529919011228614,0.86568134923776,2.43047914902369,5.43687852621079,1274
4912410,33,178.0,22.64410514706105,501398.59375,126861.734375,1320.238884427338,795.2550713373176,524.919744454234,38.191212972005204,31.465143203735398,25.6153678894043,21.1983210245768,18.34071286519369,38.191212972005204,29.5459645589193,14.891979853312199,22.3847204844157,760
7275574,30,63.0,34.293959634815955,555382.25,146557.484375,1307.7225468103675,787.1765292400047,520.4790326309717,8.551481553486436,1.6638973781040702,15.832029683249301,13.5331629514694,1.61726204838072,21.751553671700602,29.7937303270612,32.6847828456334,32.6847828456334,1313
5938462,27,135.0,10.206205218289488,580841.1875,200751.15625,1277.0764861379275,737.0603009724882,539.9856477334183,9.41092109680174,7.375426133473709,2.36215647061666,1.73533129692078,0.0626677175362905,13.0721594492594,9.63168144226074,13.615003903706901,9.94778855641683,996
4639968,20,133.0,48.7965829239614,519209.8125,153190.21875,1339.491906986272,777.7747813772447,561.6805993050731,42.83721987406409,41.1299311319987,30.1044829686483,22.919705867767306,3.58072632551193,37.9045782089233,19.8580363591512,5.8162303368250505,11.786907782157302,824
7400547,26,-30.0,62.79333289980342,555566.4375,137044.796875,1247.151990013896,713.9340826519667,533.155248037729,9.462412183101382,11.697806211618301,7.41938847761888,7.41938847761888,7.85732005192683,2.851042954967569,1.03998364164279,2.5492732616571296,4.10652664991525,1388
5558972,26,49.0,9.7031546207437,535173.125,194651.828125,1228.809482911642,646.118111912332,582.696627271649,30.4092756907145,10.4960831006368,27.322268803914397,36.6516087849935,16.1306931177775,17.1646162668864,11.8702359199524,3.03502082824707,2.16876888275146,1109
5887266,36,162.0,87.30916598315036,564214.5,195752.0,1287.2558744210905,744.3132044090829,542.9194408995277,23.21288572648834,15.523767320733302,5.25535896577333,2.5101145615703198,11.067949215048197,25.5340797273736,21.2522983551025,14.7838378956443,13.803728176967098,802
6190320,42,72.0,9.19764131352533,552941.4375,186023.4375,1286.14081131039,740.1178410975517,545.9889662464603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0047855377197,18.0047855377197,1278
7337691,28,-148.0,97.80146374192928,571926.125,151892.0,1313.5561123297805,748.2840597368048,565.2491771326015,20.422737269174497,15.4152901513236,12.520380576451599,12.126909653345699,2.53543490455264,24.77670333499,15.998896871294301,13.2505620774769,10.9185682024275,813
6897503,23,173.0,29.74892506566319,566339.3125,177122.203125,1309.6175760847755,751.3733906981603,558.204439761361,15.0015351474285,8.88509464263916,5.584989964962009,6.4941692352294895,7.4943188826243095,17.843043496211394,24.067058881123906,9.29192511240641,9.192034085591633,973
7323193,17,-98.0,11.879735227019234,552625.75,157909.9375,1336.049534863079,792.349834879597,543.6558883483945,21.545464038848905,24.3512940406799,27.0374627113342,27.035216808319106,20.7855792045593,15.8122901255265,1.51218709349632,0.598275698721409,2.21734517812729,1281
8315021,0,0.0,29.58551341391302,593286.4375,247146.953125,1199.4500227091132,629.5697789870785,569.8558817857573,0.0,0.0,1.51648654043674,3.7905620336532597,6.156926512718201,0.0,0.0,0.4379580244421961,4.64766606688499,1179
7651163,8,-127.0,145.8742843802867,591979.9375,128887.3671875,1524.0580866036855,880.2361961939207,643.8441929509992,6.2352747950289,6.34526401592626,7.0193687826395,7.98952352441847,13.491654780176,5.00782698641221,3.1034663203689803,1.92237275838852,3.1964864499039103,1320
8304651,0,0.0,51.37444376527462,592293.0,245806.578125,1192.8331903029373,628.0410077795524,564.7610209323993,10.33605417609215,20.1038091549507,26.6708778968224,21.8376098779532,12.2970049197857,2.22232653544499,0.959239592918983,0.658724398567126,4.50332476542546,1120
6882880,12,143.0,20.049832347617915,561395.9375,172846.234375,1317.682825485872,761.4507329526323,556.1787720310572,16.4534913301468,6.5557817618052185,0.0,1.06527128567298,2.18242857853572,17.1306821902593,17.6444934209188,13.791588594516098,13.791588594516098,1198
6943037,27,119.0,143.99303913794662,579116.0,177428.390625,1272.3063041403118,720.8686035876964,551.4073726544863,14.384878601088648,3.2401852282610797,0.2428176258549549,1.9941667489933201,3.98866133256392,16.6967891635317,23.592844005787,23.6593686622201,23.6463527968436,1045
7448749,18,103.0,79.07574194511126,554827.875,145791.671875,1293.7252204368015,780.6741801077666,512.9807184929074,4.89719896881204,3.4235870085264506,4.32750184912431,17.6850053385684,10.0751102849057,9.84383086154335,13.5782678503739,13.649415668688299,16.476600948132994,1156
7331638,16,-157.0,12.548778433094125,576800.375,148326.796875,1382.0156052340838,778.5099000701001,603.5086568777863,31.26273250579835,49.0139780044556,42.886190414428704,22.8945684432983,19.862687587737998,8.52522313594818,0.0,0.0,9.54127788543701,870
5603599,6,140.0,56.71266271581084,556110.375,203111.40625,1259.606145458938,692.974560805612,566.617654051308,4.410926258563995,8.45310163497925,12.493268521626801,7.37483044465383,12.356729888915998,5.687528959910071,9.967447853088382,11.582537339131001,11.184645867347696,1211
4591553,24,-96.0,74.96812247406156,517094.8125,146781.953125,1322.2787131294424,794.1830479903831,528.0501541998417,7.3979262709617615,11.57108309865,17.115653365850402,15.8453171476722,9.80775294452906,7.3979262709617615,1.1603503227233898,0.0,0.165644101798534,1267
4687282,29,104.0,3.842700819833662,540205.3125,151087.96875,1314.2291269065367,796.287472163881,517.8839825911014,45.84663391113279,35.585132598877,25.571798324585,9.72384071350098,3.20515727996826,45.84663391113279,34.030685424804695,14.3049850463867,14.3049850463867,1037
5666646,43,-119.0,4.867170645158503,541250.5625,187831.078125,1272.1958002432375,721.1483519872643,551.0187202539961,35.375,33.0454788208008,17.484546661377,17.484546661377,1.47039771080017,35.375,0.0,0.0,27.766849517822298,940
9068888,29,171.0,59.35087748968881,549309.5625,163806.546875,1333.4248146092266,776.6274331693463,556.7626326499905,25.9406915307045,21.1480893294017,12.5548805395762,16.2372812430064,37.6785726547241,26.2128903071086,19.54873863856,11.0040706793467,11.0040706793467,856
4794477,23,-51.0,115.00573521127987,546642.4375,155729.109375,1367.371181828549,800.2286801535832,567.1162115331567,0.233323918448554,0.8344859922373741,13.4279675218794,15.3154019426416,24.8789935641819,0.0,0.0,6.07475685190271,8.35706385197463,1522
7832992,18,-66.0,31.42992341776616,582025.0625,114268.2109375,1361.8697750757553,840.2907475966977,521.5226510008182,5.842312177643181,14.0407848805189,16.509043365716902,16.346362054348,9.642408389598133,6.43559165298939,4.52755907177925,3.0251818690449,1.8996639754623201,1443
6877868,21,-130.0,52.18084861549097,557763.75,172198.875,1325.5751005470665,763.3255583820475,562.2022029614444,8.936766167481741,19.6018290917079,22.675588528315203,22.7746596336365,19.1030502319336,6.9711273014545405,5.63908175627391,16.6152884761492,25.0968691110611,999
7321941,3,-144.0,44.029405411690654,552308.4375,157729.265625,1336.049534863079,792.349834879597,543.6558883483943,32.787463621659704,12.5509025400335,12.378153887662,3.20457977598364,0.129966007037596,37.266995343295,29.6123350316828,11.060968095606,10.522472685033598,1075
6280655,42,180.0,93.86019979780306,570214.3125,187555.03125,1293.977618725082,741.8471428324979,552.1125991577916,23.45056271978785,18.833977137293104,7.98796020661082,6.71221375465393,2.11699851495879,24.7083438294274,23.749615226473107,19.0857750007084,17.0975042581558,689
7284853,16,45.0,41.83073825949071,550505.875,147395.5,1314.4861125926247,797.0632837352937,517.3590800724162,5.605916716835715,0.5686072436245999,3.55506717075001,7.21050648255782,6.53146452253515,9.54724164442583,5.9958489483053,13.1828142512928,22.833662726662396,1410
5920078,45,-74.0,5.038675999065228,582052.125,197548.53125,1280.3681852831355,735.994771472418,544.3447081743011,37.18920516967775,33.0441551208496,11.309755325317399,11.309755325317399,19.6512470245361,30.7179317474365,0.0,0.0,0.0,1146
6849404,39,-37.0,21.460138249050885,542859.6875,180212.09375,1285.7392179110393,740.1412160779338,545.5234258626218,5.809835180640218,17.964109611511198,25.1299652099609,26.2901485443115,24.5182577133179,4.373437404632569,0.0,0.53385865688324,26.986085510253897,1448
4588067,3,40.0,206.08815624873668,515886.65625,146196.671875,1332.1590041530271,795.1378882041101,536.9856148593809,11.240619498140699,4.5503972605162994,13.167754883859699,14.031265310212701,9.71793090829662,12.919551606271801,11.350565854240902,6.52606232347442,4.76315962800793,1336
9073944,36,-59.0,22.320407674478396,538976.0,165467.21875,1336.5136687710333,781.3043067415751,555.1631245714518,0.0,1.76340794563293,11.913843989372301,13.9686567783356,12.763625383377097,0.0,0.0,22.096978187561003,30.783566474914604,1104
5566918,28,57.0,393.0115122611824,540060.125,196445.5625,1253.6124624409626,668.7411944001858,584.8905080042247,11.372534886858949,5.693440640537901,1.47242273886998,0.49651730094832897,0.67627099961385,21.3404845095229,25.3449702913734,20.349867252611602,15.2273059918963,1354
5914191,38,-107.0,9.341983060545685,575002.5625,197212.328125,1240.2366407022755,711.8808799427679,528.3390790955453,20.1821136474609,25.658411979675304,26.9901905059814,26.9901905059814,14.427113056182899,21.352590918541,2.0501294732093798,4.122631907463069,0.0,1036
9245095,25,164.0,54.26233577596058,590568.8125,113412.3125,1391.4514584460842,796.620161728072,594.8348146179128,25.483193397522,28.3582259813945,34.2929526964823,37.960924784342396,25.797780672709106,22.2857106526693,17.305037021637002,10.2538252969583,9.994893302520119,896
4759178,33,-49.0,99.08388850588268,547528.625,153698.03125,1364.665948404882,810.7108231794703,553.9171120266204,35.532523973286146,13.0376640200615,16.6582825213671,17.6530271172523,20.3522265315056,17.7190137028694,7.511177372932428,8.58336522579193,33.8285530090332,1319
6971810,24,39.0,29.397009592096843,587534.25,176290.5,1249.5212048338135,683.1368042246485,566.3679315690778,0.9574520438909556,4.0723996247564,6.169769968305321,0.0,1.66672921180725,2.99189742122378,8.16511191640581,13.027163582188699,12.987993512834802,1390
7576096,31,-58.0,40.92068330032141,563237.875,131237.640625,1310.7719860910072,783.4625996989399,527.2505954950324,0.7147704958915709,7.87773191928864,14.48253428936,14.48253428936,13.0379206389189,0.7147704958915709,0.0,0.298388049588539,4.6947933137416795,1350
6889016,7,-45.0,11.624615282249849,566060.0625,174141.515625,1306.2336711260334,753.2308302661536,552.9499138668538,10.251507282257053,3.9236125946044895,9.55374002456665,8.240009546279909,9.89854192733765,11.7780027389526,2.26487129926682,0.923844307661057,4.719295740127559,1378
4776107,31,-25.0,17.96538358307935,535929.9375,154508.765625,1337.2336482121405,807.9361238437817,529.2406896880982,7.5148082574208495,11.377497355143195,8.666875998179119,25.163630803426102,18.1076917648315,6.4408453305562325,25.783803621927905,42.4809824625651,40.49949264526371,1316
5627394,50,104.0,27.039913587784227,560883.25,205138.171875,1240.268488537611,698.3171134428917,541.9430858933596,6.789412593841551,14.8296625137329,13.358679294586198,15.656329059600804,20.26131153106689,9.81392202377319,35.158020401001004,29.7320182800293,32.9736644744873,868
5085353,10,39.0,7.924437366227575,500227.71875,118234.359375,1297.8104293801525,775.3360772971823,522.3948703389959,1.67264086008072,0.0,4.5440074602762905,0.0,1.8845117886861202,1.6298637390136699,2.0842200915018703,11.463767747084301,11.3531659444173,1379
6887997,0,0.0,122.16898445429352,564152.75,173771.9375,1308.4785174218705,755.5739131047886,552.8422127701397,11.388035274320998,8.198733160572669,2.82727316118056,1.20135983728593,3.12397728043218,15.281261459473601,10.820515771066,11.7276387983753,3.1868460716739797,1317
7334277,28,-118.0,20.451878263317344,582871.9375,148768.796875,1348.5739462148788,757.1813782303997,591.3953253351598,0.0,10.8969211578369,16.3362374305725,13.274107456207302,18.671966791153,0.853107929229736,5.2125951051712,22.2865562438965,8.03043335676193,1110
7577160,27,-121.0,12.375830450822829,563077.4375,131276.6875,1310.7719860910072,783.4625996989399,527.2505954950324,6.195062279701236,8.49355061848958,15.958429654439303,12.986044565836599,15.3367751439412,0.7885318795839951,10.2842594782511,11.3440450032552,12.468055725097699,995
6919309,19,-37.0,30.093676816551838,577413.25,171815.140625,1288.5598529451122,731.094518995232,557.4487774004222,14.742763110569554,6.444566317967008,1.1050629019737201,0.204802811145782,0.0,25.1959928785052,23.5448341369629,10.3638624463763,4.44233281271798,1315
6854648,33,107.0,70.14310217128407,539052.0625,180918.765625,1261.456438805665,724.2019285960588,537.1978468194636,16.807295934359196,1.68162988424301,2.8628272851308196,3.4471753994623797,6.9599318042397496,20.6688764890035,27.980166109403,38.989455699920704,41.105835342407204,1059
7811554,26,-44.0,39.45419547372077,579891.5,110580.7109375,1353.8116241422774,816.2202348399459,537.5518113715461,9.664011875788368,11.7971138954163,11.302065372467,2.71353133519491,0.0,20.811770757039397,10.3289553324382,5.44795298576355,2.07136420408885,1371
5889808,45,44.0,12.317051126446051,567254.875,196599.640625,1289.3180980770321,747.041234163272,542.2608057127909,19.512371063232447,18.558127721150697,4.36282515525818,0.0,6.323856790860491,7.2646476427714015,3.8688496748606402,28.82205319404601,28.768391529719,1413
5506999,0,0.0,71.26979975924276,554898.3125,217629.125,1254.5266433249108,668.2778306649586,586.2659456221444,14.040389441781599,4.51554182627135,3.6252918375862997,12.0529847145081,12.267384237713301,15.219236758020198,15.305408212873699,11.9031298690372,9.1446910434299,1249
7409035,21,107.0,12.675360401889849,560812.3125,139243.578125,1240.476624654245,728.9199844192349,511.48928295524087,7.65698979049921,0.0858176946640015,0.0,10.2360868453979,42.0186042785645,11.643105506897,19.420965671539303,35.0823383331299,37.50089836120609,1076
6357589,0,0.0,14.613099735208854,586544.75,190081.53125,1283.2239026613386,732.1066418549665,551.0751581235415,27.997663736343352,19.845643043518105,7.25753033161163,1.8175577372312501,4.74305403232574,15.4897727966309,13.857382774353,21.805463314056396,10.356249094009401,1213
7556432,18,89.0,40.19657710512006,563886.1875,126785.0,1303.6645120215844,787.295990282134,516.2898388674279,15.403660438954802,19.7520953863859,24.2327639311552,24.2383041977882,23.145122706890106,16.942250043153802,17.5688668489456,18.913049459457397,11.6009495258331,1042
4728635,23,64.0,56.219073840552035,536304.875,152646.671875,1328.7819157524566,805.6944368695849,523.0288296133039,3.47796324205895,10.6169522404671,5.95703381299973,9.564558426539099,6.50158785780271,9.32058719793955,18.62746312220889,29.0421797831853,29.781687180201203,1369
7548795,21,-4.0,5.456709433519715,560108.9375,125377.40625,1254.6062370058028,714.7337463472601,539.809103754891,18.918475151062,52.7531929016113,51.0023422241211,51.0023422241211,24.094825744628896,15.3767614364624,15.1637287139893,2.8861629962921103,0.0,1034
6198591,6,-148.0,811.722018385752,556360.375,187452.390625,1294.770505009485,751.6884657521164,543.055491332569,15.4955696633884,9.75270375550674,5.850564082561459,4.9759204177085,12.6239622567088,11.256775623471901,10.0531823677493,15.071517842890598,17.7172205461914,1246
5591967,22,-5.0,9.344149810587329,553319.875,200381.15625,1256.1293590665794,697.4148628218504,558.7010371454571,4.811472833156585,3.24138796329498,5.393814325332639,3.85786640644073,19.4993042945862,8.47836303710938,27.653618812561003,32.3419551849365,32.3419551849365,1283
5110821,20,-146.0,93.67479098135988,497917.8125,120505.0078125,1323.7879680489755,793.9774455669974,529.7391918649099,24.27929815379055,17.010671658949402,13.874925904653301,13.017618278210799,9.96205366199667,19.0480635382912,13.048303148963196,17.664935848929698,14.318777203559899,1070
4898723,31,-44.0,11.533284651840868,505283.625,124279.8828125,1297.2484671017285,780.7228345933174,516.4531099212114,27.3120136260986,14.0219378471375,12.3416137695312,8.97643196582794,2.9051353931427,40.115806579589794,35.8280601501465,9.23709487915039,13.5061702728271,960
9070978,24,-143.0,37.92914192220113,546127.0625,164454.46875,1337.8895270395126,771.393519291017,566.4663946938608,15.743690609931948,17.5148180855645,14.9511269728343,11.9704681237539,2.34977417522007,14.872606476148,10.308119614918999,16.215537071228002,13.438994089762401,1017
9446960,22,-87.0,53.354009282477854,577349.375,97680.8671875,1384.9723295872361,815.7929115832559,569.165507168214,22.74618793527285,28.797243913014693,23.49968735376989,15.566602875789002,4.826313644647599,22.799683153629303,27.4233476320903,26.149409453074107,12.4557166894277,1194
5560956,31,-145.0,22.50065719732812,549746.0625,194962.90625,1261.3022099075831,707.42217463932,553.8630743609617,17.0141862460545,21.9842692783901,15.476308141435899,15.476308141435899,10.532242843083,19.4071491105216,7.09029156821115,0.347620555332729,0.6832405839647571,906
7543178,21,11.0,14.319148727561936,561824.25,123752.046875,1266.1768361160036,741.2128839148337,524.8892684041167,8.833134015401205,23.091427485148106,38.3278198242188,47.800933837890604,47.8891448974609,7.63780959447225,2.68094817797343,12.413434823354098,12.2713470458984,1280
6791346,16,31.0,24.67321055708995,519679.5,171160.265625,1287.9587329132478,691.9073878024857,596.0554945030594,0.0,11.6201937794685,1.0829925710956299,11.5388078689575,10.7099411487579,3.3979101181030296,8.67859456936518,22.287268002828004,26.765723387400303,1344
4672093,33,-143.0,22.626171324059662,544548.5625,149402.84375,1295.1302551670806,788.7222377647907,506.3445610411831,18.7077977657318,6.83142232894897,28.5260121822357,31.298529624938997,46.976869583129904,37.1300821304321,43.1636176109314,35.4689202308655,22.4761863946915,439
5448592,35,-116.0,202.87454644672766,546742.125,211743.453125,1244.325451105865,663.3070422051388,581.0352445213898,26.221895161129197,28.2972825027647,28.19892833914081,24.535660261199602,18.609552156357502,25.0970661299569,7.6874219835514115,2.778330529729529,5.23367800510355,1009
4820649,33,-56.0,80.51521499655148,505848.75,135335.03125,1318.1639200384586,793.4010893995146,524.7014788909116,0.42899621327718096,9.991203880310062,17.426176706949903,17.9886075337728,18.503737322489396,0.37323352098465,0.0,0.08160180350144701,0.9148373802502952,1449
9001022,27,42.0,74.10003810557926,509950.625,163427.625,1267.3815544349022,688.0765095270915,579.3086555851722,18.377641111612352,0.0,0.0,0.0423891544342041,5.867154724895952,16.040944725275,19.1183151528239,29.9947691112757,30.9587495326996,1402
7187995,18,68.0,8.916596507336783,578842.5625,163119.109375,1279.041153976637,713.3364843618864,565.6985008235126,0.0,4.8557156920433,8.6119749546051,5.88413143157959,18.4610166549683,0.0,12.5934309959412,4.199520826339721,24.892973899841298,1254
8244080,41,25.0,8.169592219364768,584666.0625,247055.15625,1216.1354937872352,642.1710281357723,573.9718679677562,0.0,3.0705108642578103,0.0,6.94712591171265,3.69597554206848,0.0,0.0,40.03013229370121,40.03013229370121,1400
6871853,38,-143.0,62.912724940921365,554425.75,170940.703125,1300.1778761394628,754.2563530479387,545.8558635126599,33.66912385550411,6.562959671020511,4.61410546641458,5.09796896847812,4.09441142563115,28.905922759663,23.907085158608197,41.7148078571666,33.7043474370783,621
6896740,35,73.0,23.159820410141677,566645.75,176813.84375,1309.6175760847755,751.3733906981603,558.204439761361,2.2509675383567798,4.1465891957283,15.3038637161255,9.150761890411381,13.077766418457001,7.320886993408201,5.15193319320679,8.324850845336911,8.74563127756119,1247
4661916,7,128.0,50.114450056311206,526268.3125,156620.28125,1352.392759910943,802.6110407538476,549.7465084474445,1.9563493047441798,6.46318469728742,18.62616014480589,28.082374572753896,25.7977104187012,3.73393075806754,15.3844544887543,30.606867381504607,15.8884145532336,1173
5475911,20,-103.0,61.62413759700717,563200.25,210536.125,1277.8698097075085,686.9338744089764,590.9553313180384,6.439410286290305,9.957496408905302,14.5952152226652,14.5460892064231,9.30615074293954,6.626050387110032,1.45370499576841,0.0,0.11672111919948,1154
4752707,0,0.0,99.65159995328936,538677.4375,153371.9375,1340.9855212978896,806.4104333791107,534.5204677607255,13.5378506390005,33.9158330154419,39.406385459899894,49.5687606811523,52.853351440429705,16.1121337890625,22.133363494873,16.69830327034,37.020685272216795,649
9010431,0,0.0,4.899090152071944,528812.125,159040.265625,1337.9262655074406,793.6948351763634,544.1848969808922,7.15290307998657,6.567363739013669,7.2466881275177,7.2466881275177,10.324289560318,7.251158915460111,1.0823209136724499,0.0,0.196010708808899,1353
6870430,32,58.0,70.0332201259338,557613.75,170393.953125,1326.6799547403446,767.7859379104141,558.8606688011924,9.986784807841001,7.18291291395823,5.90576591491699,0.8538911163806909,1.0617832660675,7.29684665997823,17.2905834039052,28.189382092158,28.189382092158,1420
9326638,0,0.0,233.99998508662185,598217.125,121588.359375,1394.259355365169,871.0597024039296,523.1572338288422,0.33050782668629103,0.602829020984214,1.3866200634631598,1.85143203082783,6.59068796346927,0.196434889582853,0.5666268711331589,0.7614686365785269,6.25111072638939,1337
4916735,23,43.0,44.052932721811246,502360.6875,128425.9609375,1312.9889388400036,792.3749785353807,520.5526328356732,4.0038334548473395,6.66183845996857,5.4016029834747314,6.741855382919309,9.42298250198364,6.570842742919919,6.41929233074188,6.52015160322189,8.804766583442689,1286
5481497,58,143.0,353.518700372841,559823.0,212159.421875,1272.8588299510604,679.4942997721749,593.3702452544197,0.0,8.354867412992151,5.06515933638034,6.7876415874647105,6.873628004737519,0.0,0.0,0.0,0.0,597
6198502,12,93.0,225.19273213101985,555773.1875,187413.546875,1287.6200262942825,745.5483955693772,542.0438657700182,4.999478752034955,6.775097789035901,17.4465951715355,24.4807598061032,29.252981150591804,8.87891579998864,16.5253023063695,23.978388803976607,23.15885277396,1126
9269803,33,89.0,38.27863826633856,593310.9375,116781.75,1418.4048062996565,833.9341289940082,584.4682974434737,40.859387588501,36.2822942733765,19.8409638404846,6.9393955230712905,0.0,36.4044429779053,34.356470489502,25.603078269958505,18.1352938175201,991
5120237,21,140.0,110.71873014847769,509807.34375,121325.4375,1326.8030645189654,798.2853387925886,528.4524018869869,21.0634394486745,7.335347896441821,1.32011524339517,1.1185703376929,0.0,23.307087063789396,22.807685365279497,16.6217464407285,14.639019270738,1098
6902606,27,50.0,91.19859690708695,566467.4375,178294.875,1310.0262515159613,749.947503823925,560.0435892931671,5.0851492010057004,3.15938302129507,3.93210543841124,1.04251303672791,2.6823750376701403,2.2127260353416203,10.3446404129267,22.038104844093297,20.327345341443998,1450
6206773,37,-52.0,6.788342143525117,554900.9375,188978.234375,1275.6258919973095,737.9223579361923,537.6795571732397,54.1043701171875,45.6826019287109,33.054454803466804,9.99083614349365,0.0,41.6242523193359,17.4505004882812,28.0830612182617,34.215324401855504,716
7788060,41,-60.0,0.590381740747126,562454.3125,119207.9140625,1321.515374602984,724.3329232328383,597.1637325936979,12.10891675949095,15.454359054565401,14.2126131057739,19.5911903381348,13.8978662490845,7.68898868560791,0.0,0.0,0.0,1383
5661066,11,-112.0,60.761979426625786,537165.0,185086.265625,1268.9318016999955,707.6961894711637,561.1998780759426,10.4158571561178,12.615526549021402,14.7689209620158,13.2888798554738,8.7133046468099,15.495720529556301,5.666190973917639,1.1886625662446002,2.44077493896087,1235
6183763,39,47.0,74.84852116931835,564566.6875,185294.578125,1294.1689586339385,747.3226121101619,546.81621605725,0.0,0.0,0.0,0.0,1.7653196614522202,0.0,7.88706122911893,18.3647030007381,20.4879331955543,1439
5570579,24,51.0,27.295665973554712,539145.4375,197642.984375,1243.599443067296,659.2667088278965,584.3496628363011,13.45809255043665,6.3303729196389495,0.0,0.0,0.0,16.7032502889633,32.6600516637166,54.043753306071,54.461870193481396,1313
9363123,39,-64.0,41.501495869063575,565506.9375,100091.578125,1395.1778877027639,784.0340157679857,611.1534311288448,1.006128558090757,20.1900141579764,25.1287457602365,24.4079162052699,24.3604987008231,3.5026659624917205,0.0,0.0,0.0,1209
9260792,25,53.0,42.14061940580345,593259.8125,115242.5078125,1425.1545368993163,827.9084718836244,597.2452649119815,20.9862429300944,12.571625709533699,7.52057509952121,0.0,0.0,25.79378128051761,32.4341714647081,30.476329697503,28.087687386406802,1427
5618767,30,-124.0,23.72288351510485,561330.5625,204413.0,1240.268488537611,698.3171134428917,541.9430858933596,35.0684266090393,27.5246710777283,28.17402362823489,28.17402362823489,18.5674457550049,35.4449582099915,32.342827796936,16.0545089244843,6.57988514751196,958
4872947,28,-124.0,72.19973252734974,502708.09375,145335.28125,1304.8250600852389,720.9647012596806,583.8470569647682,17.589177917031698,15.0816884742064,13.080945568926197,14.223636080237,13.4222587978139,17.589177917031698,26.3362780178294,27.275964175953607,31.263290629667395,929
6220896,34,145.0,63.747254794419355,565180.5,193127.96875,1299.11111576613,755.996720425476,543.0929657296367,39.7519694964091,19.924409220616,6.8340570131937675,10.922401825587,13.981801589329999,41.347951253255204,42.909837086995395,31.0270352363586,24.712835570176395,788
5437542,29,62.0,115.426812121653,560731.625,227313.5,1232.123903349437,657.8287797012891,574.3099548422748,0.7803037583827975,0.0,0.540600314736366,4.3196308636665295,8.61999593734741,3.57343479156494,9.308321866989141,22.769972276687607,22.267365236282306,1288
5098641,23,131.0,52.716923021122895,505387.15625,119121.5859375,1330.67084261816,799.9032791768883,530.6911481822061,33.696700703014,20.525983203541106,19.1811482689597,12.5444190718911,4.04895399375395,45.833883979103796,36.21870036558671,32.4681216153232,32.2802500724792,1006
7154257,19,-115.0,66.29979028959093,564612.875,166934.875,1333.4242675241078,763.71555624361,569.6886030115405,5.1649740636348715,6.68263600021601,6.864670142531391,6.89239216223359,2.6564574232325,9.94090488553047,5.87711613625288,9.25611007213593,17.5172315239906,1204
5426720,24,56.0,153.43331077399364,557885.5,220460.328125,1240.6508098427894,662.0145917488843,578.6536000270593,15.167889244026599,5.32384415964286,1.53530031111505,2.16222901518146,0.0618798103597429,13.2308014366362,14.7359620200263,20.756260865264498,21.49689620070989,1303
5046918,33,-29.0,56.5374451723626,497906.0,116772.1171875,1319.8373109384395,789.5816236962094,530.1798715577745,2.02408390988906,10.934099547565,19.9309012095133,21.417643149693802,31.4772996902466,1.6817873703936699,5.4547470609347,11.7365805308024,5.26968590418498,1514
9049147,34,-165.0,127.08036904946779,538715.125,159978.4375,1346.3902257460566,790.9752781098689,555.3740872483917,28.771674793500203,23.5439135019596,16.9026679992676,12.0476842642977,7.64338121047387,28.7930065387717,17.130484461784402,1.6565290454488502,2.3644040616659,854
6761990,58,-35.0,23.32922311027404,563448.375,230917.90625,1211.682297952984,642.9838186842522,568.7045672977632,3.680100282033285,3.6679458618164102,12.2899640401204,13.664154926935801,14.6795651117961,26.461523056030305,31.1344337463379,32.0455500284831,52.166530609130895,1112
9388347,27,-63.0,60.65386723218346,583150.25,104739.15625,1413.2880808167856,828.1189639326794,585.1477428782108,2.67034067213535,6.8767668902874,16.7009663656354,16.0583208110183,18.88957345485689,2.67034067213535,0.503121197223663,0.7943182475864891,4.68505071103573,1488
4840586,31,37.0,79.49371262457444,502619.75,139440.3125,1309.5032780505471,748.1908426105446,561.2708409599018,1.2830949359469899,0.0,0.151312379373444,0.0734767648908827,3.097864176664089,2.12492232852512,9.01244862874349,21.8194443947739,22.914207832680802,1510
9325453,20,80.0,14.692194720832994,592799.75,121542.65625,1412.7255253325086,874.7197466814972,537.971124741794,1.458064329624175,0.355108332633972,0.0781472146511078,0.0,0.4299251735210421,9.683106899261473,34.389023971557606,34.389023971557606,35.0197925567627,1424
4790770,0,0.0,145.93400376832145,541386.8125,155505.609375,1348.8300017659426,791.670371621431,557.1280118996121,24.352096527814897,11.0904082357883,12.1421974897385,4.18329673120752,4.13308380340459,29.2572901844978,29.6675847768784,22.423044860363003,13.4541800618172,1206
4946869,0,0.0,18.64025513796789,492646.5625,113183.203125,1327.0640158258718,790.7432010543015,536.2455433728659,8.40708804130554,2.6397169828414904,0.651586484909058,8.30546178817749,11.9674877166748,9.17468433380127,9.57016563415527,6.2341560125351,5.984204578399661,1341
